pos	intro
80076141	0.240925926
80093534	0.240925926
80167186	0.240925926
80169955	0.240925926
80197317	0.240925926
80199315	0.240925926
80248258	0.240925926
80534769	0.240925926
80538192	0.240925926
80642027	0.240925926
80643287	0.240925926
80900915	0.240925926
80901116	0.240925926
80902904	0.240925926
80903647	0.240925926
80920331	0.240925926
80982605	0.240925926
81193509	0.240925926
81251530	0.240925926
81526478	0.240925926
81592092	0.239111111
81595192	0.239333333
81604453	0.237185185
81608351	0.236407407
81608468	0.236407407
81710597	0.208074074
81789202	0.184851852
81791333	0.184407407
81791378	0.184407407
81791676	0.184407407
81987365	0.174407407
82011458	0.173222222
82013799	0.173444444
82016611	0.173296296
82236581	0.148888889
82359715	0.134407407
82641600	0.142962963
82662652	0.187962963
82746508	0.187962963
82776553	0.187962963
82776620	0.187962963
82779978	0.187962963
82857809	0.187962963
82864626	0.187962963
82892638	0.187962963
82893043	0.187962963
83030023	0.187962963
83033515	0.187962963
83255285	0.187962963
83308820	0.187962963
83308938	0.187962963
83308978	0.187962963
83309111	0.187962963
83323352	0.187962963
83324624	0.187962963
83507971	0.187962963
83572047	0.187962963
83574777	0.187962963
83616463	0.187962963
83786327	0.187962963
83786725	0.184555556
83788863	0.18562963
83816571	0.189111111
83858566	0.209925926
83861918	0.209925926
83861974	0.209925926
83884864	0.209925926
83888035	0.209925926
84013191	0.209925926
84018271	0.209925926
84049925	0.209925926
84106770	0.209925926
84107118	0.209925926
84442162	0.209925926
84442707	0.209925926
84448403	0.209925926
84453089	0.209925926
84525638	0.209925926
84598194	0.209925926
84875026	0.209925926
84875360	0.209925926
85271060	0.209925926
85284011	0.209925926
85295880	0.209925926
85297718	0.209925926
85645312	0.209925926
85676625	0.209925926
85676717	0.209925926
85704356	0.209925926
85704647	0.209925926
85704668	0.209925926
85705682	0.209925926
85732131	0.209925926
85787167	0.246703704
85873270	0.210481481
86041461	0.210481481
86066726	0.210481481
86271850	0.210481481
86458995	0.210481481
86501714	0.210481481
86503434	0.210481481
86504131	0.210481481
86504590	0.210481481
86874450	0.210481481
88348440	0.210481481
89110997	0.210481481
89354008	0.133407407
89356473	0.132481481
89434318	0.128666667
89601826	0.118333333
89672296	0.117518519
89865644	0.115888889
90018688	0.11562963
90031088	0.115592593
90256048	0.115592593
90396256	0.115592593
90396315	0.115592593
90676140	0.115592593
90706185	0.115592593
90817496	0.115592593
91395783	0.115592593
91398508	0.115592593
91488981	0.115592593
91525913	0.115592593
91941701	0.115592593
91977602	0.115592593
92087037	0.115592593
92087061	0.115592593
92093985	0.115592593
92345655	0.115592593
92399952	0.115592593
92401954	0.115592593
92622247	0.115592593
92622284	0.115592593
92624298	0.115592593
92687997	0.115592593
92794249	0.115592593
92833413	0.115592593
92834330	0.115592593
92868137	0.115592593
93105862	0.115592593
93180999	0.115592593
93260155	0.115592593
93366759	0.115592593
93367230	0.115592593
93476186	0.115592593
93709974	0.115592593
93830238	0.115592593
94102812	0.115592593
94133508	0.115592593
95598502	0.115592593
95778880	0.115592593
95856418	0.127814815
95886218	0.132703704
95903745	0.135851852
95905432	0.135851852
95912726	0.137444444
96309068	0.248407407
96311472	0.250222222
96326308	0.308703704
96326428	0.308703704
96326822	0.308703704
96541825	0.308703704
96541882	0.308703704
96542091	0.308703704
96694671	0.308703704
96807714	0.308703704
96808211	0.308703704
97220031	0.308703704
98148898	0.308703704
98209428	0.308703704
98320521	0.308703704
98325326	0.308703704
98949348	0.308703704
99406148	0.308703704
99619085	0.308703704
99624142	0.308703704
100483275	0.308703704
102183816	0.308703704
103146524	0.308703704
103537034	0.308703704
103779995	0.308703704
106672652	0.308703704
106676722	0.308703704
107099548	0.308703704
107124806	0.308703704
107492957	0.308703704
107890473	0.308703704
107973682	0.308703704
108067422	0.308703704
108081241	0.308703704
108081711	0.308703704
108324922	0.308703704
108408787	0.356259259
108425620	0.273296296
108467847	0.273296296
108502596	0.273296296
108502731	0.273296296
108547911	0.273296296
108550304	0.273296296
108550454	0.273296296
108934854	0.273296296
108957704	0.273296296
109130066	0.273296296
109187413	0.273296296
109203218	0.273296296
109394482	0.273296296
109419924	0.273296296
109422533	0.273296296
109423016	0.273296296
109463520	0.273296296
109478409	0.273296296
109523502	0.273296296
109526550	0.273296296
109609432	0.273296296
109609541	0.273296296
109641356	0.273296296
110071345	0.273296296
110073607	0.273296296
110109012	0.273296296
110186879	0.273296296
110449137	0.273296296
110449163	0.273296296
110523841	0.273296296
110703949	0.273296296
110752763	0.273296296
110756815	0.273296296
110779672	0.273296296
110784689	0.273296296
111049013	0.273296296
111170617	0.273296296
111234769	0.273296296
111351707	0.273296296
111911082	0.273296296
112023230	0.273296296
112454804	0.273296296
112526064	0.273296296
112610941	0.273296296
112611112	0.273296296
112623499	0.273296296
112760417	0.273296296
112815159	0.273296296
112818242	0.273296296
112818466	0.273296296
112872310	0.273296296
113002913	0.273296296
113064154	0.273296296
113067886	0.273296296
113105051	0.273296296
113105451	0.273296296
113283124	0.273296296
113283936	0.273296296
113781872	0.273296296
113781963	0.273296296
114023931	0.273296296
114024040	0.273296296
114024868	0.273296296
114025225	0.273296296
114025296	0.273296296
114025392	0.273296296
114273102	0.273296296
114273124	0.266740741
114273269	0.246888889
114273615	0.237481481
114274795	0.205296296
114281801	0.164962963
114282243	0.164962963
114325171	0.164962963
114325907	0.164962963
114440374	0.164962963
114693700	0.164962963
114869572	0.164962963
114962753	0.164962963
115163603	0.164962963
115280818	0.164962963
115285404	0.164962963
115432629	0.164962963
115437071	0.164962963
116113572	0.164962963
116127438	0.164962963
116128132	0.164962963
116135158	0.164962963
116187897	0.164962963
116397850	0.164962963
116431432	0.164962963
116434610	0.164962963
116442027	0.164962963
116470417	0.164962963
116508367	0.164962963
116701250	0.164962963
116704030	0.164962963
116864754	0.164962963
117084945	0.164962963
117262019	0.198333333
117497631	0.182037037
117570063	0.182037037
117646619	0.182037037
118065705	0.182037037
118066179	0.182037037
118143526	0.182037037
118391536	0.182037037
118695679	0.182037037
118700179	0.182037037
118700428	0.182037037
118700608	0.182037037
118702715	0.182037037
118702885	0.182037037
118708452	0.182037037
118899577	0.182037037
118899671	0.182037037
118899738	0.182037037
118901896	0.182037037
118947460	0.182037037
118999680	0.182037037
119080902	0.182037037
119080929	0.182037037
119083136	0.182037037
119193661	0.182037037
119471467	0.176481481
119679805	0.155333333
119698478	0.15362963
119701702	0.153222222
119829680	0.150740741
119922194	0.144148148
119938134	0.143296296
119938165	0.143296296
120105640	0.144703704
120253655	0.139814815
120434074	0.12
120518607	0.09162963
120628295	0.099037037
120628438	0.099037037
120685124	0.10237037
120847621	0.108888889
120886045	0.109925926
120886795	0.110037037
120887275	0.110037037
120989287	0.126777778
121167105	0.163555556
121167192	0.163555556
121167913	0.163555556
121286070	0.182740741
121371052	0.193222222
121445073	0.209185185
121839521	0.26462963
121968145	0.26462963
122186255	0.26462963
122231472	0.26462963
122321775	0.26462963
122339495	0.26462963
122460714	0.26462963
122678615	0.26462963
122877057	0.26462963
122993173	0.26462963
123186852	0.26462963
123332573	0.26462963
123332810	0.26462963
123332893	0.26462963
123333628	0.26462963
123666748	0.26462963
123668293	0.26462963
123668457	0.26462963
123668620	0.26462963
123977689	0.26462963
123978538	0.26462963
123978563	0.26462963
123979615	0.26462963
123981143	0.26462963
123993405	0.26462963
124002407	0.26462963
124171869	0.26462963
124233459	0.26462963
124233984	0.26462963
124279221	0.26462963
124279243	0.26462963
124359583	0.26462963
124477994	0.26462963
124525538	0.303740741
124639515	0.454444444
124640624	0.45662963
124642007	0.460407407
124659074	0.460407407
124855724	0.460407407
124894304	0.460407407
124927468	0.460407407
124927991	0.465814815
124929499	0.479111111
124930052	0.489
124954610	1.721555556
124956493	1.721555556
125089912	1.721555556
125361037	1.721555556
125422824	1.721555556
125494031	1.726148148
125495100	1.728481481
125495130	1.728481481
125496408	1.728481481
125497198	1.728481481
125530656	1.728481481
125764353	1.728481481
125816458	1.728481481
125970148	1.728481481
125978857	1.728481481
125981314	1.728481481
125983709	1.728481481
125987279	1.728481481
126000286	1.728481481
126084300	1.728481481
126350416	1.728481481
126474169	1.728481481
126474542	1.728481481
126477048	1.728481481
126641944	1.728481481
126643311	1.728481481
126643336	1.728481481
126643750	1.728481481
126644713	1.728481481
126645238	1.728481481
126840713	1.728481481
126878832	1.728481481
126879969	1.728481481
127200275	1.728481481
127210237	1.728481481
127377264	1.728481481
127409885	1.728481481
127614445	1.728481481
127681571	1.728481481
127688014	1.728481481
127704109	1.728481481
127704409	1.728481481
127704467	1.728481481
127704562	1.728481481
127705198	1.728481481
127831275	1.728481481
127831301	1.728481481
127832211	1.728481481
127851808	1.728481481
127852231	1.728481481
127852284	1.728481481
127852673	1.728481481
127856157	1.728481481
127856183	1.728481481
127925821	1.728481481
127925887	1.728481481
127957507	1.728481481
127978545	1.728481481
128015047	1.728481481
128207957	1.728481481
128258804	1.728481481
128605204	1.728481481
128813543	1.728481481
128847733	1.728481481
128854915	1.728481481
128855433	1.728481481
128863874	1.728481481
128990699	1.728481481
128990791	1.728481481
128991569	1.728481481
128996553	1.728481481
128996998	1.728481481
128997439	1.728481481
129002496	1.728481481
129014907	1.728481481
129372727	1.728481481
129535403	1.728481481
129617356	1.728481481
129631603	1.728481481
129738491	1.728481481
129814991	1.728481481
129817994	1.728481481
129818270	1.728481481
129818418	1.728481481
129841934	1.728481481
129950180	1.728481481
130024478	1.728481481
130025546	1.728481481
130028350	1.728481481
130033226	1.728481481
130179032	1.728481481
130246513	1.728481481
130282270	1.728481481
130367047	1.728481481
130367069	1.728481481
130430941	1.728481481
130518543	1.728481481
130521463	1.728481481
130570658	1.728481481
130571154	1.728481481
130571703	1.728481481
130571811	1.728481481
130571862	1.728481481
130905024	1.698
130905851	1.698
130965324	1.693333333
131108107	1.691259259
131121144	1.691444444
131193067	1.693407407
131354033	1.732111111
131700301	1.87237037
131764808	1.917296296
131764851	1.917296296
131764913	1.917296296
131764934	1.917296296
131767127	1.917296296
131773901	1.917296296
131834961	1.917296296
131891816	1.917296296
131937432	1.917296296
131941277	1.917296296
132211248	1.917296296
132212669	1.917296296
132212966	1.917296296
132213000	1.917296296
132213041	1.917296296
132214044	1.917296296
132551505	1.917296296
132762855	1.917296296
132762889	1.917296296
132763662	1.917296296
132763686	1.917296296
132975056	1.917296296
132977802	1.917296296
133249242	1.917296296
133252441	1.917296296
133253526	1.917296296
133254027	1.917296296
133293512	1.917296296
133458411	1.917296296
133657497	1.917296296
133662066	1.917296296
133662368	1.917296296
133662781	1.917296296
133663063	1.917296296
133663191	1.917296296
133819796	1.917296296
133820091	1.917296296
133820201	1.917296296
133821226	1.917296296
133824717	1.917296296
133825220	1.917296296
133934918	1.917296296
134012163	1.917296296
134013950	1.917296296
134014406	1.917296296
134020149	1.917296296
134622217	1.917296296
134622241	1.917296296
134623817	1.917296296
134673210	1.917296296
134919571	1.917296296
134976599	1.917296296
134982525	1.917296296
135021366	1.917296296
135156627	1.917296296
135157842	1.917296296
135260298	1.917296296
135355241	1.917296296
135355448	1.917296296
135650694	1.917296296
135650949	1.917296296
135651530	1.917296296
135912644	1.917296296
135912713	1.917296296
136042258	1.917296296
136042775	1.917296296
136059878	1.917296296
136063192	1.917296296
136066806	1.917296296
136066832	1.917296296
136066986	1.917296296
136068022	1.917296296
136068473	1.917296296
136078574	1.917296296
136078606	1.917296296
136083034	1.917296296
136093131	1.917296296
136671285	1.917296296
136690183	1.917296296
136934132	1.917296296
136939128	1.917296296
136958099	1.917296296
136958121	1.917296296
136959456	1.917296296
136960276	1.917296296
136960420	1.917296296
136967534	1.917296296
136967642	1.917296296
136967875	1.917296296
137178205	1.917296296
137180180	1.917296296
137272260	1.917296296
137408632	1.917296296
137568454	1.917296296
137568613	1.917444444
137569053	1.84862963
137569861	1.84862963
137589001	1.84862963
137595526	1.84862963
137658355	1.84862963
137788955	1.84862963
137982171	1.84862963
137983574	1.84862963
137985349	1.84862963
137985389	1.84862963
138153514	1.84862963
138153696	1.84862963
138154015	1.84862963
138154626	1.84862963
138155416	1.84862963
138159972	1.84862963
138160140	1.84862963
139441669	1.84862963
139980355	1.84862963
139980756	1.84862963
139983302	1.84862963
139983558	1.84862963
139986905	1.84862963
139986944	1.84862963
139987027	1.84862963
139988435	1.84862963
139989348	1.84862963
140005155	1.84862963
140005209	1.84862963
140009014	1.84862963
140093496	1.84862963
140468132	1.84862963
140634292	1.84862963
140702056	1.84862963
140790186	1.84862963
140793643	1.84862963
141090532	1.84862963
141093746	1.84862963
141093854	1.84862963
141096066	1.84862963
141096388	1.84862963
141271163	1.84862963
141280665	1.84862963
141523698	1.84862963
141524252	1.84862963
141527614	1.84862963
141884519	1.84862963
142157951	1.84862963
142200076	1.84862963
142206530	1.84862963
142207612	1.84862963
142250744	1.84862963
142383307	1.84862963
142385684	1.84862963
142395150	1.84862963
142459785	1.84862963
142582826	1.84862963
143073638	0.49137037
143083142	0.438222222
143083143	0.438222222
143087803	0.438222222
143088280	0.438222222
143241300	0.438222222
143246204	0.438222222
143246700	0.438222222
143288495	0.438222222
143292648	0.438222222
143379873	0.438222222
143464911	0.438222222
143512347	0.438222222
143716879	0.438222222
143830934	0.395111111
143866332	0.380111111
143894240	0.370259259
144025588	0.294222222
144025771	0.294222222
144043317	0.28962963
144131475	0.261666667
144136260	0.260703704
144283104	0.227296296
144284081	0.227111111
144285235	0.227
144478030	0.203222222
144597743	0.186444444
144669255	0.175444444
144676869	0.174222222
144727138	0.167111111
144839442	0.159777778
144840050	0.159777778
144840177	0.159777778
144840365	0.159777778
144840545	0.159777778
144840683	0.159777778
144840823	0.159777778
144840830	0.159777778
144840880	0.159777778
144841058	0.159777778
145181333	0.159777778
145241045	0.10962963
145244582	0.109444444
145281487	0.09562963
145321146	0.091481481
145371186	0.091481481
145614231	0.091481481
145615210	0.091481481
145615265	0.091481481
145622859	0.123333333
145623059	0.123333333
145706856	0.123333333
145731808	0.123333333
145870422	0.123333333
145925459	0.123333333
146007976	0.123333333
146058692	0.123333333
146058869	0.123333333
146061470	0.123333333
146134436	0.123333333
146143230	0.123333333
146289415	0.142740741
146508679	0.28762963
146536368	0.355
146938941	0.355
146939141	0.355
146968897	0.355
146976328	0.355
146976619	0.355
146977283	0.355
146977468	0.355
146977852	0.355
146979852	0.355
147010034	0.355
147089044	0.355
147121785	0.355
147125894	0.355
147128883	0.355
147129177	0.355
147218975	0.355
147587451	0.355
147652919	0.355
147900986	0.355
147908625	0.355
147908646	0.355
147915438	0.355
147915924	0.355
147941516	0.355
148017780	0.355
148230353	0.355
148365841	0.355
148372365	0.355
148372402	0.355
148399119	0.355
148423921	0.355
148426555	0.355
148426633	0.355
148599719	0.355
148792869	0.355
148817288	0.355
149157959	0.355
149161677	0.355
149161678	0.355
149174084	0.355
149283817	0.355
149283853	0.355
149284251	0.355
149285391	0.355
149288925	0.355
149288987	0.355
149289044	0.355
149289105	0.355
149289852	0.355
149725197	0.133111111
149744552	0.124444444
149897244	0.119777778
149899608	0.119666667
150024400	0.108888889
150259269	0.087740741
150405618	0.070259259
150407705	0.069851852
150464488	0.056740741
150464619	0.056740741
150464779	0.056740741
150469162	0.056444444
150578447	0.03037037
150633611	0.024444444
150633678	0.024444444
150635560	0.024148148
150637827	0.024444444
150690375	0.027333333
150691863	0.027333333
150813953	0.029444444
150815533	0.029481481
150818882	0.029814815
150892554	0.03662963
150979271	0.042407407
151070221	0.048555556
151070427	0.048555556
151070879	0.049037037
151083374	0.051222222
151248150	0.081296296
151405571	0.105740741
151478364	0.115407407
151535372	0.11962963
151538378	0.246777778
151712829	0.276296296
151746994	0.289851852
151817956	0.112407407
151817987	0.112407407
151821597	0.112407407
151821833	0.112407407
151919340	0.112407407
151922358	0.112407407
151922387	0.112407407
151922427	0.112407407
152071890	0.112407407
152072006	0.112407407
152076381	0.112407407
152233205	0.112407407
152233273	0.112407407
152432358	0.203148148
152443711	0.202407407
152469621	0.190851852
152475461	0.190851852
152475511	0.190851852
152581923	0.190851852
152628536	0.190851852
152789653	0.190851852
152841761	0.190851852
152919105	0.190851852
152943729	0.190851852
152947093	0.190851852
152972399	0.190851852
153046794	0.190851852
153130552	0.196592593
153197677	0.207555556
153270212	0.230296296
153405747	0.266851852
153499805	0.266851852
153500453	0.266851852
153500492	0.266851852
153501980	0.266851852
153502008	0.266851852
153502132	0.266962963
153519088	0.247259259
153632998	0.119962963
153634758	0.119962963
153639885	0.119962963
153751629	0.119962963
153752770	0.119962963
153846747	0.121814815
154047404	0.157814815
154047619	0.157814815
154166658	0.216851852
154167076	0.216703704
154170022	0.216592593
154258726	0.294851852
154264259	0.298777778
154311625	0.320518519
154418778	0.261407407
154429074	0.255037037
154626608	0.238296296
154688945	0.232296296
154689578	0.232296296
154689801	0.232296296
154797369	0.232296296
154849683	0.232296296
154852886	0.232296296
154986209	0.254111111
154998625	0.254111111
155008888	0.254111111
155010595	0.254111111
155224079	0.163037037
155228961	0.161925926
155379704	0.161925926
155489918	0.161925926
155527009	0.161925926
155527594	0.161925926
155531539	0.160148148
155735016	0.036740741
155771774	0.030703704
155804665	0.030703704
155805873	0.030481481
155827451	0.060925926
155830281	0.060925926
155911668	0.100444444
155912460	0.101037037
156024793	0.14262963
156089918	0.154296296
156190870	0.157185185
156384593	0.146777778
156388155	0.146
156392077	0.144925926
156418998	0.13562963
156429206	0.133111111
156516937	0.104888889
156714293	0.104888889
156717646	0.104888889
156955443	0.067888889
156958137	0.067888889
156958698	0.072666667
156970774	0.146962963
156993573	0.151555556
156993574	0.151555556
156994628	0.151555556
156998152	0.151555556
157096342	0.108851852
157097276	0.108851852
157109866	0.108851852
157204011	0.086037037
157210020	0.086888889
157210028	0.086888889
157210342	0.086888889
157210559	0.086888889
157216072	0.088259259
157481981	0.147888889
157494238	0.147888889
157505963	0.156851852
157552735	0.185592593
157554508	0.188555556
157610658	0.198
157613500	0.198407407
157614905	0.199814815
157911888	0.21537037
157920851	0.212444444
157998574	0.140037037
158030053	0.135777778
158136346	0.039185185
158137320	0.037777778
158138003	0.037037037
158143445	0.026888889
158143692	0.026888889
158146519	0.026888889
158195904	0.026888889
158338821	0.026888889
158490533	0.026888889
158494800	0.026888889
158497070	0.026888889
158559601	0.026888889
158565269	0.026888889
158596778	0.026888889
158602264	0.026888889
158607419	0.026888889
158994013	0.026888889
158994126	0.026888889
158994258	0.026888889
158994747	0.026888889
158994821	0.038740741
159037782	0.038740741
159068439	0.038740741
159565430	0.038740741
159565716	0.038740741
159570680	0.038740741
159570950	0.038740741
159667649	0.185259259
159726137	0.212814815
159726234	0.212814815
159726306	0.212814815
159732589	0.212814815
159732958	0.21262963
159733862	0.213148148
159754842	0.192851852
159757724	0.188666667
159873160	0.188666667
159909774	0.188666667
159995034	0.188666667
160111359	0.164222222
160112265	0.164222222
160125972	0.164222222
160127522	0.164481481
160284527	0.177444444
160339100	0.165740741
160348878	0.165740741
160460480	0.10837037
160460641	0.107444444
160464490	0.098703704
160566675	0.049851852
160566832	0.049851852
160567313	0.049851852
160568399	0.049851852
160568591	0.049851852
160568696	0.049851852
160568819	0.049851852
160934436	0.049851852
160936983	0.049851852
160937139	0.049851852
161026754	0.049851852
161028451	0.040814815
161041158	0.005888889
161052186	0.006666667
161052575	0.006814815
161070949	0.008925926
161075710	0.009407407
161148001	0.020666667
161307385	0.049333333
161308354	0.049666667
161371442	0.064481481
161374353	0.065074074
161375846	0.065407407
161497257	0.093
161548395	0.102703704
161548552	0.102703704
161550426	0.102814815
161724042	0.117777778
161949049	0.128185185
162255467	0.120037037
162289449	0.117185185
162344570	0.113259259
162561308	0.09362963
162563066	0.093518519
162582369	0.091259259
162678166	0.108481481
162694715	0.111111111
162771422	0.12
162860073	0.12
162905149	0.12
162907479	0.12
163194827	0.146037037
163255042	0.14862963
163261926	0.148555556
163271469	0.148481481
163313252	0.148962963
163388841	0.150333333
163448619	0.148925926
163465413	0.148444444
163646248	0.135259259
163652260	0.134518519
163780051	0.112481481
163848773	0.112481481
163854931	0.109111111
163894752	0.092851852
163895447	0.092666667
163896709	0.092407407
163899358	0.091703704
163962025	0.07562963
163995551	0.064148148
164089735	0.03
164090561	0.029962963
164098248	0.031777778
164170773	0.040518519
164252250	0.041111111
164254491	0.041037037
164255562	0.041
164257949	0.041555556
164258648	0.041814815
164262904	0.042259259
164263863	0.042666667
165624858	0.080074074
165625177	0.07962963
165637274	0.07037037
165637559	0.069962963
165639599	0.067555556
165640912	0.067592593
165654835	0.064259259
165658268	0.063925926
165659907	0.067444444
165664224	0.068666667
165665906	0.064074074
165666018	0.064074074
165666032	0.064074074
165679619	0.071444444
165694687	0.079518519
165697854	0.081
165967329	0.16062963
165967374	0.16062963
165970871	0.160037037
165973974	0.160888889
165989487	0.164407407
165996176	0.166851852
166004796	0.171481481
166006257	0.172
166008071	0.172148148
166008973	0.172148148
166831145	0.250666667
166861665	0.244296296
166871047	0.241555556
166871087	0.241555556
166875919	0.242407407
166876428	0.242777778
166922253	0.261666667
166922358	0.261666667
166922691	0.261666667
166966261	0.261666667
166973562	0.27337037
167034562	0.331333333
167073786	0.354407407
167081664	0.364888889
167082581	0.367962963
167083461	0.36862963
167185622	0.420666667
167185982	0.42062963
167186034	0.42062963
167186464	0.42062963
167190461	0.426925926
167190883	0.42762963
167386415	0.964444444
167437768	0.964444444
168076488	0.964444444
168083870	0.964444444
168104959	0.964444444
168123201	0.964444444
168545321	1.000851852
168559296	0.923592593
168736548	0.923592593
168739151	0.923592593
168743263	0.923592593
168743465	0.923592593
168753601	0.923592593
168832447	0.923592593
168838258	0.923592593
168840218	0.923592593
168976868	0.923592593
169013544	0.923592593
169149240	0.923592593
169150248	0.923592593
169159863	0.923592593
169208628	0.923592593
169212606	0.923592593
169213008	0.923592593
169214682	0.923592593
169229775	0.923592593
169414311	0.923592593
169425424	0.923592593
169435228	0.923592593
169438596	0.923592593
169438918	0.923592593
169446593	0.923592593
169485191	0.923592593
169504803	0.923592593
169511859	0.923592593
169548589	0.923592593
169549591	0.923592593
169551805	0.923592593
169554868	0.923592593
169558029	0.923592593
169618616	0.923592593
169801533	0.923592593
169802703	0.923592593
169803020	0.904333333
169803287	0.904333333
169960496	0.329518519
169960652	0.32762963
169964259	0.313740741
169964527	0.313740741
169964800	0.312444444
169975055	0.285888889
170013191	0.274444444
170016212	0.273259259
170027668	0.269037037
170227407	0.234
170333380	0.223259259
170409277	0.206925926
170409613	0.206925926
170518042	0.190518519
170518198	0.190518519
170518204	0.190518519
170650261	0.193851852
170651212	0.194259259
170792711	0.243740741
170915243	0.289851852
170920615	0.289851852
170970643	0.269814815
171126206	0.120925926
171126586	0.120481481
171265032	0.120481481
171265077	0.120481481
171363632	0.105851852
171375416	0.102703704
171392987	0.108074074
171447270	0.136222222
171546951	0.136222222
171547130	0.136222222
171556196	0.136222222
171633064	0.136222222
171651841	0.136222222
171670830	0.136222222
171689062	0.136222222
171689947	0.136222222
171690125	0.136222222
171694455	0.136222222
171779842	0.284407407
172015972	0.286555556
172055122	0.262037037
172058969	0.261666667
172084009	0.258481481
172193871	0.279
172522983	0.138185185
172687259	0.138037037
172688558	0.138185185
172754187	0.168962963
172776953	0.220111111
172833206	0.218296296
172833345	0.218296296
172833619	0.218296296
172833675	0.218296296
173033919	0.218296296
173190158	0.218296296
173190190	0.218296296
173208966	0.218296296
173210635	0.218296296
173210826	0.218296296
173295475	0.206740741
173305813	0.20537037
173310967	0.167925926
173312943	0.167925926
173331938	0.167925926
173371731	0.16
173373937	0.16
173374042	0.16
173374308	0.16
173560220	0.194296296
173565025	0.245777778
173601269	0.246148148
173601521	0.246185185
173628058	0.247666667
173720021	0.201148148
173792613	0.160111111
173801192	0.158555556
173827035	0.149814815
173859864	0.156740741
173932512	0.168814815
173933120	0.168814815
173990524	0.153259259
173995227	0.153259259
174011284	0.153259259
174011630	0.153259259
174041123	0.153259259
174059293	0.153259259
174301164	0.153259259
174593643	0.153259259
174594914	0.153259259
174595796	0.153259259
174597453	0.153259259
174718716	0.153259259
174850079	0.21137037
174901821	0.216555556
174901846	0.216555556
174901927	0.216555556
174903903	0.216555556
174908507	0.216555556
174908857	0.216555556
174909130	0.216555556
174912686	0.216555556
175135414	0.195148148
175214894	0.190259259
175272679	0.181888889
175331680	0.16362963
175336292	0.162481481
175371902	0.176555556
175379156	0.178333333
175573240	0.196259259
175734275	0.210296296
175735834	0.210259259
175740537	0.210111111
175743209	0.210777778
175748832	0.212296296
175876906	0.202
175915950	0.197222222
175971942	0.192111111
175978150	0.190185185
175980752	0.189444444
176476512	0.29437037
176656380	0.280592593
176730989	0.28262963
176858105	0.300037037
176885957	0.296740741
177055544	0.320555556
177055664	0.320555556
177055738	0.320555556
177124296	0.248962963
177124331	0.248962963
177150624	0.248962963
177150719	0.248962963
177323827	0.230666667
177345782	0.258814815
177374648	0.226222222
177434367	0.216148148
177644522	0.165407407
177654008	0.168222222
177654029	0.168222222
177657576	0.169111111
178037813	0.144888889
178042993	0.144074074
178062768	0.142481481
178136539	0.136592593
178137657	0.136444444
178234169	0.140148148
178244941	0.141407407
178385894	0.149666667
178465128	0.160259259
178465250	0.160259259
178465600	0.160259259
178466928	0.160259259
178467246	0.160259259
178468089	0.160259259
178497277	0.200925926
178497821	0.200925926
178499907	0.200925926
178502050	0.200925926
178502179	0.200925926
178579713	0.232481481
178584041	0.232481481
178590835	0.233740741
178597407	0.234481481
178656580	0.224185185
178665941	0.222
178672935	0.225296296
178888136	0.168333333
178888884	0.168333333
178889523	0.168333333
178892491	0.168333333
178894533	0.168333333
179083626	0.168333333
179599521	0.168333333
179610471	0.168333333
179611796	0.163111111
179617412	0.119814815
179617762	0.117111111
179618154	0.112518519
179619049	0.112518519
179627089	0.112518519
179628433	0.112518519
179648507	0.117444444
179709400	0.128814815
179768140	0.128148148
179768205	0.128148148
179787933	0.12662963
179789632	0.12662963
179792920	0.12662963
179794016	0.12662963
179794213	0.13262963
179796874	0.189148148
179799354	0.189148148
179801379	0.190259259
179822919	0.201037037
179963889	0.249962963
179996326	0.255962963
180198366	0.279037037
180200773	0.279037037
180237417	0.279037037
180428825	0.352555556
180498552	0.26262963
180503991	0.26262963
180504076	0.26262963
180627106	0.248148148
180630699	0.247407407
180672775	0.241185185
180773123	0.217111111
180785427	0.213592593
180886780	0.179703704
181057497	0.114962963
181057744	0.114962963
181057798	0.114962963
181061502	0.248555556
181223123	0.295962963
181229048	0.295962963
181229069	0.295962963
181229893	0.295962963
181230388	0.295962963
181232719	0.299259259
181257735	0.313037037
181345970	0.276851852
181422709	0.276851852
181426173	0.276851852
181426661	0.276851852
181427084	0.276851852
181429757	0.276851852
181726408	0.345185185
181727815	0.345185185
181790119	0.348407407
181872937	0.336555556
181881578	0.332703704
181886827	0.328777778
181961528	0.287444444
182009253	0.22737037
182010511	0.22737037
182056180	0.22737037
182056708	0.22737037
182060293	0.22737037
182179819	0.22737037
182193884	0.225481481
182279852	0.211148148
182289331	0.209925926
182295516	0.21037037
182297064	0.21037037
182298138	0.21037037
182327441	0.21037037
182583576	0.21037037
182586376	0.21037037
182594132	0.21037037
182596678	0.21037037
182639065	0.21037037
182732777	0.21037037
182741181	0.213111111
182873665	0.132666667
182946980	0.132666667
183033222	0.132666667
183042025	0.132666667
183063956	0.132666667
183126816	0.132666667
183134905	0.132666667
183209964	0.132777778
183211312	0.132666667
183213804	0.132666667
183216528	0.132666667
183398199	0.132666667
183398863	0.132666667
183588709	0.132666667
183590067	0.132666667
183640675	0.123592593
183733594	0.085148148
183736531	0.083444444
183738228	0.082592593
183763931	0.07162963
183764210	0.07162963
183921982	0.062185185
183941795	0.062185185
183977861	0.062185185
183979542	0.062185185
184156332	0.047111111
184178492	0.045111111
184547096	0.084222222
